file,status,x1,y1,x2,y2
.\image_01446_1.png,success,356.03,248.67,669.63,674.91
.\image_01447_1.png,success,358.38,265.93,661.27,660.81
.\image_01448_1.png,success,364.42,277.77,666.28,661.62
.\image_01449_1.png,success,368.16,306.13,651.0,656.01
.\image_01450_1.png,success,362.64,265.92,662.58,650.53
.\image_01451_1.png,success,363.82,280.86,652.39,668.28
.\image_01452_1.png,success,360.29,264.67,673.2,670.99
.\image_01453_1.png,success,343.75,266.01,651.84,657.46
.\image_01454_1.png,success,367.25,270.0,675.55,673.46
.\image_01455_1.png,success,358.31,248.61,668.62,673.04
.\image_01456_1.png,success,363.0,234.09,674.18,671.7
.\image_01457_0.png,success,349.46,273.49,651.29,659.42
.\image_01458_1.png,success,350.24,254.7,674.6,679.22
.\image_01459_1.png,success,352.36,264.79,691.08,679.58
.\image_01460_1.png,success,357.78,252.71,661.21,665.18
.\image_01461_1.png,success,369.11,270.6,675.37,670.75
.\image_01462_1.png,success,357.88,248.67,667.99,675.78
.\image_01463_0.png,success,365.51,276.26,676.3,676.58
.\image_01464_1.png,success,360.87,225.64,671.22,658.94
.\image_01465_1.png,success,361.79,260.74,676.06,671.87
.\image_01466_1.png,success,350.52,273.16,667.61,672.56
.\image_01467_1.png,success,352.46,257.85,676.05,685.01
.\image_01468_1.png,success,345.81,260.19,678.7,700.1
.\image_01469_1.png,success,347.69,259.87,655.59,663.43
.\image_01470_1.png,success,370.39,280.72,652.85,660.62
.\image_01471_1.png,success,368.13,255.77,665.02,669.21
.\image_01472_1.png,success,353.62,258.24,668.42,672.61
.\image_01473_1.png,success,347.9,260.65,668.4,667.28
.\image_01474_1.png,success,349.23,238.28,663.5,663.19
.\image_01475_1.png,success,344.56,255.88,682.42,694.76
.\image_01476_1.png,success,355.37,244.77,667.95,661.32
.\image_01477_1.png,success,361.41,287.4,643.76,681.95
.\image_01478_1.png,success,352.5,249.22,678.87,690.98
.\image_01479_1.png,success,352.56,255.41,671.3,697.71
.\image_01480_1.png,success,362.16,247.99,668.95,666.55
.\image_01481_1.png,success,344.35,248.79,659.89,673.15
.\image_01482_1.png,success,354.46,243.67,674.98,656.33
.\image_01483_1.png,success,360.18,256.79,661.6,654.35
.\image_01484_1.png,success,358.59,274.65,659.91,659.73
.\image_01485_1.png,success,358.16,246.38,671.55,669.42
.\image_01486_1.png,success,362.38,241.58,664.31,661.65
.\image_01487_1.png,success,345.08,244.75,672.01,669.98
.\image_01488_0.png,success,349.0,268.74,653.36,658.79
.\image_01489_1.png,success,353.95,254.68,676.25,672.1
.\image_01490_1.png,success,355.86,251.54,672.99,665.87
.\image_01491_1.png,success,351.65,245.11,678.01,704.44
.\image_01492_1.png,success,358.57,276.46,670.83,706.22
.\image_01493_1.png,success,356.96,255.91,674.08,679.59
.\image_01494_1.png,success,359.5,263.12,666.97,666.74
.\image_01495_1.png,success,356.63,282.83,659.71,669.26
.\image_01496_1.png,success,351.5,280.51,661.6,664.23
.\image_01497_1.png,success,354.46,270.52,661.61,664.27
.\image_01498_1.png,success,354.92,261.71,660.41,679.37
.\image_01499_0.png,success,353.94,259.92,669.81,688.81
.\image_01500_1.png,success,367.77,287.47,653.38,674.73
.\image_01501_1.png,success,353.36,245.46,664.99,669.43
.\image_01502_1.png,success,348.85,249.9,674.71,680.66
.\image_01503_1.png,success,374.34,240.54,677.0,670.35
.\image_01504_1.png,success,350.1,249.89,668.27,656.66
.\image_01505_1.png,success,362.13,253.52,657.67,660.31
.\image_01506_1.png,success,376.14,272.08,663.87,659.2
.\image_01507_1.png,success,370.21,245.28,664.09,665.82
.\image_01508_1.png,success,371.23,255.05,672.49,672.21
.\image_01509_1.png,success,361.66,259.54,665.13,678.38
.\image_01510_0.png,success,356.15,257.03,669.23,669.66
.\image_01511_1.png,success,370.28,269.66,659.65,653.63
.\image_01512_1.png,success,356.65,259.25,654.04,670.81
.\image_01513_1.png,success,341.18,241.57,677.52,698.74
.\image_01514_1.png,success,359.27,282.35,640.84,662.76
.\image_01515_1.png,success,365.99,281.75,651.3,658.42
.\image_01516_1.png,success,340.11,230.56,668.8,666.89
.\image_01517_1.png,success,358.57,269.83,669.19,664.4
.\image_01518_1.png,success,355.91,258.66,683.11,679.03
.\image_01519_0.png,success,365.67,254.86,668.15,662.45
.\image_01520_1.png,success,349.12,257.04,659.05,673.48
.\image_01521_1.png,success,357.93,265.28,664.77,683.22
.\image_01522_1.png,success,347.55,243.91,680.89,684.52
.\image_01523_1.png,success,348.17,243.01,672.77,687.09
.\image_01524_1.png,success,363.92,272.53,658.72,673.68
.\image_01525_1.png,success,348.89,246.77,655.7,679.89
.\image_01526_1.png,success,375.56,267.52,658.63,657.69
.\image_01527_1.png,success,331.36,238.5,664.41,679.87
.\image_01528_1.png,success,344.83,241.39,670.28,672.83
.\image_01529_1.png,success,353.97,245.95,660.76,654.16
.\image_01530_0.png,success,361.34,248.31,662.4,655.56
.\image_01531_1.png,success,351.66,250.25,671.06,694.41
.\image_01532_1.png,success,349.17,255.64,656.46,681.2
.\image_01533_1.png,success,364.13,242.73,659.33,648.27
.\image_01534_1.png,success,366.42,237.47,669.44,675.17
.\image_01535_1.png,success,362.44,270.59,670.63,660.98
.\image_01536_1.png,success,362.62,252.06,666.7,678.32
.\image_01537_1.png,success,369.83,267.42,649.85,662.28
.\image_01538_1.png,success,351.41,249.84,680.2,695.95
.\image_01539_1.png,success,344.95,254.75,683.82,708.91
.\image_01540_1.png,success,353.87,232.46,676.21,716.06
.\image_01541_1.png,success,356.81,247.81,671.84,656.8
.\image_01542_1.png,success,363.78,245.04,684.24,692.67
.\image_01543_1.png,success,364.0,263.82,643.19,650.26
.\image_01544_1.png,success,352.31,273.83,665.13,671.69
.\image_01545_1.png,success,355.35,270.13,664.42,670.07
.\image_01546_1.png,success,346.53,258.63,662.98,677.16
.\image_01547_1.png,success,347.72,250.73,664.4,668.19
.\image_01548_1.png,success,354.26,256.61,663.51,663.52
.\image_01549_0.png,success,362.15,252.55,659.77,649.55
.\image_01550_1.png,success,362.69,258.0,654.56,646.3
.\image_01551_1.png,success,351.3,264.06,691.71,700.44
.\image_01552_1.png,success,336.87,243.31,673.16,681.28
.\image_01553_1.png,success,358.15,247.54,681.07,702.5
.\image_01554_1.png,success,356.91,255.43,666.26,666.31
.\image_01555_1.png,success,346.83,237.09,664.25,678.08
.\image_01556_1.png,success,352.5,253.28,670.02,673.71
.\image_01557_1.png,success,356.78,265.07,645.59,663.66
.\image_01558_0.png,success,364.68,271.27,656.47,651.61
.\image_01559_0.png,success,348.39,239.99,673.11,685.37
.\image_01560_1.png,success,345.92,268.21,662.29,671.08
.\image_01561_1.png,success,359.27,259.8,653.09,664.99
.\image_01562_1.png,success,341.11,245.23,659.47,682.08
.\image_01563_1.png,success,341.29,249.11,662.27,692.45
.\image_01564_1.png,success,353.24,291.1,646.03,657.12
.\image_01565_1.png,success,359.08,239.99,682.87,679.62
.\image_01566_1.png,success,345.15,253.86,669.91,674.93
.\image_01567_1.png,success,356.48,285.73,669.41,676.31
.\image_01568_1.png,success,357.92,270.79,678.76,684.08
.\image_01569_1.png,success,355.82,261.9,663.91,671.43
.\image_01570_1.png,success,359.76,269.33,670.58,652.42
.\image_01571_1.png,success,362.8,264.3,671.48,669.56
.\image_01572_0.png,success,329.22,259.17,645.51,663.6
.\image_01573_1.png,success,356.37,238.24,678.02,692.99
.\image_01574_1.png,success,363.18,251.37,659.08,657.55
.\image_01575_1.png,success,371.14,243.89,671.94,664.16
.\image_01576_1.png,success,364.03,248.76,663.05,667.84
.\image_01577_0.png,success,363.37,247.38,664.31,667.03
.\image_01578_1.png,success,358.82,247.4,658.45,656.41
.\image_01579_1.png,success,356.49,271.68,665.27,661.26
.\image_01580_1.png,success,349.97,277.71,665.5,655.87
.\image_01581_1.png,success,350.44,266.52,666.34,659.47
.\image_01582_1.png,success,361.15,297.08,649.19,664.16
.\image_01583_1.png,success,343.29,242.18,664.32,660.9
.\image_01584_1.png,success,353.63,261.57,668.8,676.41
.\image_01585_1.png,success,345.18,246.15,660.57,669.5
.\image_01586_1.png,success,358.06,242.15,665.42,650.67
.\image_01587_1.png,success,359.95,250.26,667.02,661.4
.\image_01588_1.png,success,353.32,239.79,674.58,663.95
.\image_01589_0.png,success,333.81,236.81,680.05,670.72
.\image_01590_1.png,success,346.04,252.46,684.76,698.39
.\image_01591_1.png,success,334.81,235.42,679.46,669.92
.\image_01592_1.png,success,352.8,244.32,676.82,676.01
.\image_01593_1.png,success,364.64,253.25,656.21,673.23
.\image_01594_1.png,success,363.23,264.42,649.76,658.48
.\image_01595_1.png,success,364.37,259.8,680.93,674.49
.\image_01596_1.png,success,359.22,274.38,669.92,669.73
.\image_01597_1.png,success,356.77,241.53,679.2,670.19
.\image_01598_1.png,success,356.65,254.88,672.71,675.54
.\image_01599_1.png,success,357.75,263.96,668.38,660.05
.\image_01600_1.png,success,357.71,246.46,670.77,680.69
.\image_01601_1.png,success,379.66,257.94,681.59,670.76
.\image_01602_1.png,success,344.62,245.37,655.72,657.79
.\image_01603_1.png,success,349.39,263.85,668.92,669.23
.\image_01604_0.png,success,361.67,263.27,649.4,667.97
.\image_01605_1.png,success,323.22,230.4,681.23,727.5
.\image_01606_1.png,success,326.6,256.07,694.84,727.8
.\image_01607_1.png,success,324.47,250.84,676.04,724.88
.\image_01608_0.png,success,329.47,262.85,683.66,721.81
.\image_01609_0.png,success,329.46,249.71,679.09,729.15
.\image_01610_1.png,success,334.72,250.78,687.02,745.42
.\image_01611_1.png,success,328.64,245.64,691.74,754.48
.\image_01612_1.png,success,338.86,264.6,682.04,733.25
.\image_01613_1.png,success,331.62,276.86,675.96,723.62
.\image_01614_1.png,success,323.13,265.23,696.92,738.52
.\image_01615_1.png,success,341.97,272.82,687.77,727.63
.\image_01616_1.png,success,327.3,277.56,674.84,707.7
.\image_01617_1.png,success,315.7,245.18,662.47,734.98
.\image_01618_1.png,success,321.31,235.81,684.2,739.95
.\image_01619_1.png,success,325.31,254.64,682.78,734.86
.\image_01620_1.png,success,319.78,235.86,679.96,738.79
.\image_01621_1.png,success,310.41,238.37,675.05,715.34
.\image_01622_1.png,success,315.06,254.33,669.34,745.88
.\image_01623_1.png,success,332.8,240.22,693.08,749.44
.\image_01624_1.png,success,340.8,247.85,693.95,722.57
.\image_01625_1.png,success,340.51,251.67,687.14,737.13
.\image_01626_1.png,success,343.21,233.7,699.92,728.6
.\image_01627_1.png,success,345.27,262.11,686.6,721.12
.\image_01628_1.png,success,328.08,279.06,678.29,723.37
.\image_01629_1.png,success,362.78,301.4,675.6,725.99
.\image_01630_1.png,success,322.29,259.64,679.88,739.52
.\image_01631_1.png,success,329.28,227.65,692.35,734.01
.\image_01632_1.png,success,326.21,270.39,684.43,729.72
.\image_01633_1.png,success,322.0,255.17,677.26,731.57
.\image_01634_1.png,success,348.51,266.25,681.96,729.97
.\image_01635_1.png,success,314.06,253.26,695.2,738.12
.\image_01636_1.png,success,329.98,271.15,668.5,719.5
.\image_01637_1.png,success,334.03,271.49,697.75,746.46
.\image_01638_1.png,success,316.16,230.22,688.32,742.16
.\image_01639_1.png,success,319.71,272.21,679.27,759.77
.\image_01640_1.png,success,319.18,265.38,673.26,723.23
.\image_01641_1.png,success,337.12,246.64,680.53,729.18
.\image_01642_1.png,success,334.96,267.24,671.04,727.24
.\image_01643_1.png,success,332.14,232.25,689.86,722.52
.\image_01644_1.png,success,320.88,289.44,682.24,745.16
.\image_01645_1.png,success,319.03,238.03,686.04,739.05
.\image_01646_0.png,success,321.15,222.39,680.39,699.22
.\image_01647_0.png,success,312.99,264.99,671.4,739.53
.\image_01648_0.png,success,347.16,262.65,678.53,726.18
.\image_01649_1.png,success,316.57,249.87,685.44,763.85
.\image_01650_1.png,success,318.24,253.52,692.11,727.18
.\image_01651_1.png,success,333.93,266.41,683.13,728.2
.\image_01652_1.png,success,338.12,269.35,676.04,729.75
.\image_01653_1.png,success,338.41,266.56,673.55,712.84
.\image_01654_1.png,success,335.48,257.93,692.07,729.04
.\image_01655_0.png,success,325.54,292.42,627.76,713.86
.\image_01656_1.png,success,335.36,262.02,683.4,722.05
.\image_01657_0.png,success,323.1,279.88,685.85,722.96
.\image_01658_1.png,success,342.28,284.57,670.61,714.31
.\image_01659_1.png,success,323.47,251.97,674.7,741.81
.\image_01660_1.png,success,325.12,238.68,686.59,733.95
.\image_01661_1.png,success,320.9,250.76,675.49,725.96
.\image_01662_1.png,success,312.12,224.34,695.39,765.66
.\image_01663_1.png,success,332.68,272.26,677.88,733.3
.\image_01664_1.png,success,345.12,251.32,684.52,730.87
.\image_01665_1.png,success,330.42,263.16,674.08,714.85
.\image_01666_1.png,success,339.81,278.82,670.22,704.68
.\image_01667_1.png,success,334.89,243.78,690.61,732.14
.\image_01668_0.png,success,345.68,271.07,663.6,709.98
.\image_01669_1.png,success,328.81,234.43,681.62,734.76
.\image_01670_1.png,success,312.97,248.0,661.31,726.56
.\image_01671_1.png,success,315.27,228.26,679.88,744.56
.\image_01672_1.png,success,344.47,247.64,687.5,715.33
.\image_01673_1.png,success,335.21,267.93,675.39,727.27
.\image_01674_1.png,success,314.66,249.77,682.04,749.94
.\image_01675_1.png,success,332.78,256.43,683.78,747.27
.\image_01676_1.png,success,345.9,265.76,676.18,718.72
.\image_01677_1.png,success,327.32,249.14,676.98,718.9
.\image_01678_1.png,success,327.89,301.41,661.24,732.1
.\image_01679_1.png,success,342.53,268.51,688.98,725.05
.\image_01680_1.png,success,345.73,271.78,706.88,744.52
.\image_01681_1.png,success,333.71,240.92,684.97,740.83
.\image_01682_1.png,success,355.01,229.76,692.44,723.66
.\image_01683_0.png,success,321.56,232.12,675.19,703.78
.\image_01684_1.png,success,328.43,261.49,681.7,735.06
.\image_01685_1.png,success,334.15,280.62,677.46,716.22
.\image_01686_1.png,success,319.33,260.22,682.14,728.85
.\image_01687_1.png,success,320.11,253.72,671.9,716.87
.\image_01688_1.png,success,339.45,257.04,696.01,740.37
.\image_01689_1.png,success,338.12,266.91,681.84,724.69
.\image_01690_1.png,success,320.85,235.85,669.79,746.64
.\image_01691_1.png,success,332.98,244.93,673.49,712.39
.\image_01692_1.png,success,335.35,265.45,674.94,732.35
.\image_01693_1.png,success,330.29,244.75,680.74,718.99
.\image_01694_1.png,success,339.25,266.23,704.86,735.47
.\image_01695_0.png,success,340.02,288.53,679.38,713.47
.\image_01696_1.png,success,321.22,268.49,685.86,724.34
.\image_01697_1.png,success,310.04,254.84,685.76,751.74
.\image_01698_1.png,success,335.9,259.26,695.36,740.07
.\image_01699_1.png,success,336.18,259.3,673.94,728.56
.\image_01700_0.png,success,318.47,254.52,664.02,721.52
.\image_01701_1.png,success,330.8,255.85,689.11,746.42
.\image_01702_1.png,success,340.31,272.52,681.23,723.49
.\image_01703_1.png,success,327.95,302.75,691.49,756.45
.\image_01704_1.png,success,328.66,241.32,692.85,745.64
.\image_01705_1.png,success,330.56,241.71,688.11,719.17
.\image_01706_1.png,success,324.63,246.91,677.9,725.43
.\image_01707_1.png,success,333.51,235.6,682.05,725.89
.\image_01708_1.png,success,332.14,260.45,674.18,727.03
.\image_01709_1.png,success,323.89,249.0,676.66,719.78
.\image_01710_1.png,success,323.65,230.27,685.8,727.23
.\image_01711_1.png,success,343.45,251.76,695.83,733.26
.\image_01712_1.png,success,351.11,259.43,690.98,734.49
.\image_01713_1.png,success,323.89,257.83,671.96,730.71
.\image_01714_1.png,success,351.38,287.88,680.46,731.41
.\image_01715_1.png,success,310.61,262.09,675.78,733.78
.\image_01716_1.png,success,328.13,249.12,683.48,708.62
.\image_01717_1.png,success,336.56,284.6,666.22,698.47
.\image_01718_1.png,success,316.11,251.45,670.52,715.27
.\image_01719_1.png,success,331.6,252.81,677.45,735.79
.\image_01720_0.png,success,323.18,264.77,679.77,731.1
.\image_01721_1.png,success,322.66,260.8,679.57,733.42
.\image_01722_1.png,success,333.01,275.41,676.1,721.83
.\image_01723_1.png,success,331.41,275.92,678.58,725.68
.\image_01724_1.png,success,315.37,232.87,687.29,734.78
.\image_01725_0.png,success,336.01,242.06,688.47,713.74
.\image_01726_1.png,success,331.39,250.53,677.97,705.85
.\image_01727_1.png,success,320.79,272.62,672.54,717.14
.\image_01728_1.png,success,333.23,256.89,676.13,714.01
.\image_01729_1.png,success,325.93,280.29,669.46,736.28
.\image_01730_1.png,success,324.31,261.57,688.63,732.17
.\image_01731_1.png,success,332.56,266.95,675.79,722.29
.\image_01732_1.png,success,344.63,258.07,685.71,723.18
.\image_01733_1.png,success,334.6,274.4,668.5,696.92
.\image_01734_1.png,success,330.53,276.91,671.91,707.47
.\image_01735_1.png,success,328.29,262.15,670.77,720.04
.\image_01736_1.png,success,327.93,273.31,653.91,705.02
.\image_01737_1.png,success,325.79,251.5,689.76,760.31
.\image_01738_1.png,success,321.34,248.59,671.73,719.47
.\image_01739_1.png,success,322.49,256.83,659.33,715.35
.\image_01740_0.png,success,317.34,243.05,678.0,738.99
.\image_01741_1.png,success,326.69,255.59,672.71,707.48
.\image_01742_1.png,success,327.61,252.62,681.0,727.62
.\image_01743_1.png,success,325.96,278.08,654.27,718.93
.\image_01744_1.png,success,323.74,289.85,662.01,723.77
.\image_01745_1.png,success,327.45,268.13,675.33,729.46
.\image_01746_1.png,success,326.39,242.31,677.57,725.32
.\image_01747_1.png,success,324.93,258.18,673.5,709.39
.\image_01748_1.png,success,313.58,250.25,671.08,729.84
.\image_01749_1.png,success,315.87,258.23,688.05,739.28
.\image_01750_1.png,success,324.02,258.07,680.74,731.16
.\image_01751_1.png,success,330.57,256.9,682.91,741.19
.\image_01752_1.png,success,335.97,250.07,677.97,709.88
.\image_01753_1.png,success,340.96,274.0,686.48,718.04
.\image_01754_1.png,success,337.51,255.4,686.74,723.14
.\image_01755_1.png,success,340.39,258.39,696.67,743.42
.\image_01756_1.png,success,346.24,284.18,678.43,726.23
.\image_01757_0.png,success,329.0,288.35,702.34,750.43
.\image_01758_1.png,success,335.45,263.33,687.47,745.4
.\image_01759_1.png,success,337.96,270.08,683.44,744.0
.\image_01760_1.png,success,346.45,267.84,679.43,718.39
.\image_01761_1.png,success,319.71,256.08,674.3,717.59
.\image_01762_1.png,success,342.71,251.02,695.31,731.5
.\image_01763_1.png,success,313.67,245.87,677.3,721.68
.\image_01764_0.png,success,321.35,246.55,682.3,741.43
.\image_01765_0.png,success,337.92,235.83,688.48,714.81
.\image_01766_1.png,success,320.95,264.18,676.15,756.53
.\image_01767_1.png,success,333.15,261.83,687.46,723.8
.\image_01768_1.png,success,340.48,256.2,681.76,731.11
.\image_01769_1.png,success,299.96,223.24,683.52,722.2
.\image_01770_0.png,success,332.51,244.24,678.03,711.26
.\image_01771_1.png,success,335.94,244.32,681.1,715.78
.\image_01772_1.png,success,332.59,245.93,685.11,725.89
.\image_01773_1.png,success,335.83,273.49,682.49,723.98
.\image_01774_1.png,success,335.63,257.49,671.39,710.48
.\image_01775_1.png,success,326.11,257.79,665.91,716.57
.\image_01776_1.png,success,319.36,267.13,672.24,725.87
.\image_01777_1.png,success,340.4,270.91,674.06,725.82
.\image_01778_1.png,success,364.44,259.39,694.66,741.35
.\image_01779_1.png,success,339.45,251.1,679.37,743.1
.\image_01780_1.png,success,342.95,267.66,672.48,717.38
.\image_01781_1.png,success,311.92,257.26,660.19,726.68
.\image_01782_1.png,success,335.98,272.53,672.81,712.34
.\image_01783_1.png,success,321.16,263.61,663.5,713.18
.\image_01784_1.png,success,332.33,283.16,677.2,731.59
.\image_01785_1.png,success,341.7,259.45,695.06,716.47
.\image_01786_1.png,success,342.36,268.32,675.8,725.4
.\image_01787_1.png,success,329.87,263.9,669.03,719.14
.\image_01788_1.png,success,324.58,270.88,670.23,730.14
.\image_01789_1.png,success,345.04,279.4,681.69,741.39
.\image_01790_1.png,success,313.0,270.85,672.62,753.32
.\image_01791_1.png,success,345.31,280.73,681.15,728.44
.\image_01792_1.png,success,310.54,243.31,681.69,739.31
.\image_01793_1.png,success,346.85,262.99,693.56,723.18
.\image_01794_1.png,success,320.25,260.4,672.6,721.99
.\image_01795_1.png,success,330.85,262.49,687.62,724.43
.\image_01796_1.png,success,328.07,256.45,681.4,708.94
.\image_01797_1.png,success,338.04,292.07,669.96,712.56
.\image_01798_1.png,success,332.14,249.57,692.61,727.44
.\image_01799_0.png,success,314.19,256.19,676.06,704.46
.\image_01800_0.png,success,334.97,240.41,703.82,736.86
